product_id,location_id,price,date_of_sale
639,21,26.5,2017-06-19
1815,12,82.0,2018-02-12
5475,100,33.1,2020-01-20
5569,35,69.1,2019-12-16
2907,90,17.5,2018-09-10
5125,53,19.2,2019-05-27
5514,53,17.6,2019-12-16
9,6,79.3,2016-12-19
5001,125,90.9,2019-12-16
992,13,75.2,2017-08-07
4617,102,15.9,2019-10-21
4832,35,66.4,2019-09-30
2329,3,29.8,2018-06-04
4872,80,80.4,2019-09-30
686,2,11.9,2017-04-17
2758,19,87.6,2018-08-06
5533,85,12.0,2020-01-20
3555,43,88.3,2019-01-14
5416,75,54.8,2019-11-11
4186,68,51.1,2019-05-06
1736,57,86.6,2017-12-18
3620,72,33.7,2018-12-31
3032,30,59.5,2018-10-29
3870,0,46.9,2019-03-25
338,18,87.7,2017-03-27
5207,95,67.7,2019-07-15
1457,18,14.0,2017-10-09
5536,74,12.1,2020-02-03
2557,63,12.1,2018-08-13
574,0,82.0,2017-05-01
2036,41,72.4,2018-02-05
5133,66,11.7,2019-05-27
3123,41,64.9,2018-10-01
4342,29,45.3,2019-07-15
4724,67,58.3,2019-10-14
797,33,20.8,2017-06-12
4227,76,57.5,2019-06-24
4749,51,10.3,2019-09-16
4347,53,54.8,2019-08-12
5313,5,87.4,2019-06-10
5182,3,96.7,2019-06-03
5286,14,51.1,2019-06-03
2550,31,66.2,2018-07-30
1280,66,95.3,2017-10-09
5538,36,65.2,2019-12-09
5245,3,83.5,2019-06-10
2122,2,5.6,2018-03-05
4908,63,45.2,2019-11-25
700,64,11.4,2017-04-24
2290,8,4.1,2018-05-07
3172,46,58.7,2018-11-26
5576,9,67.0,2020-02-10
3849,18,34.4,2019-04-01
702,2,9.9,2017-06-05
5452,94,53.6,2019-11-11
999,46,38.7,2017-07-31
1540,15,58.2,2017-12-04
4203,49,18.7,2019-05-27
1132,29,48.6,2017-10-09
2223,1,92.1,2018-04-02
2437,9,46.3,2018-04-30
2178,56,19.0,2018-04-09
4665,29,71.3,2019-09-23
5450,4,52.9,2019-12-02
1778,73,39.6,2018-02-12
2454,38,58.9,2018-06-25
4036,0,17.2,2019-04-08
5382,86,67.7,2019-12-16
5382,53,52.1,2019-12-02
2142,65,21.5,2018-02-26
3047,45,99.7,2018-09-17
3530,32,76.1,2018-12-17
1853,56,80.9,2018-01-29
3100,40,99.1,2018-11-19
1316,21,2.4,2017-09-18
2333,4,39.3,2018-06-11
4023,107,45.5,2019-03-18
595,29,65.0,2017-04-24
58,19,52.6,2017-01-30
5509,38,17.3,2019-11-18
971,5,30.4,2017-06-05
4928,104,38.8,2019-11-04
963,47,46.5,2017-06-12
4745,29,31.9,2019-09-23
759,60,62.4,2017-05-08
3440,40,23.7,2018-11-12
3972,30,35.6,2019-04-15
840,16,23.9,2017-06-26
74,35,60.9,2017-04-24
3330,48,14.3,2019-01-07
2332,68,43.5,2018-04-23
4485,72,48.7,2019-08-05
3441,36,47.6,2018-11-12
4870,81,77.9,2019-09-30
1541,29,10.1,2017-10-16
1572,36,45.6,2017-11-27
2571,28,67.2,2018-07-30
4263,69,52.0,2019-06-24
4119,107,39.6,2019-04-08
2550,26,8.3,2018-05-21
4620,12,16.3,2019-10-14
644,13,45.3,2017-04-17
4532,100,71.7,2019-08-12
4719,103,49.2,2019-09-16
4847,66,53.0,2019-10-07
2280,19,69.5,2018-05-21
1757,69,66.2,2018-01-22
2532,73,73.0,2018-06-11
859,19,60.0,2017-07-31
3315,7,96.3,2018-11-19
1254,40,24.1,2017-11-20
4796,94,17.4,2019-10-07
4999,65,70.2,2019-10-28
864,8,8.1,2017-07-17
226,1,60.4,2017-04-03
251,0,26.7,2017-04-10
656,59,26.0,2017-05-15
1672,36,1.5,2018-01-29
3330,43,22.7,2018-12-24
5257,16,56.6,2019-08-12
425,46,57.4,2017-03-27
3929,51,93.6,2019-05-13
4544,36,9.9,2019-08-05
886,22,51.4,2017-05-22
5112,2,78.7,2019-05-13
1830,36,58.9,2017-12-11
758,29,98.1,2017-05-22
3600,41,45.4,2019-01-28
5300,82,84.6,2019-07-01
982,8,29.8,2017-08-21
712,1,87.7,2017-07-03
4695,80,6.5,2019-09-30
1055,18,33.9,2017-08-07
3895,26,80.2,2019-05-06
2067,63,26.8,2018-02-19
840,12,46.3,2017-07-10
4088,18,81.7,2019-04-15
4207,38,21.8,2019-05-06
4984,74,11.5,2019-10-28
600,41,61.8,2017-05-01
801,41,86.7,2017-06-26
2440,54,24.2,2018-05-28
35,10,73.8,2016-12-12
4342,85,40.6,2019-08-19
4663,51,88.4,2019-11-11
3550,7,28.8,2019-02-04
929,45,43.6,2017-07-10
2443,1,7.7,2018-06-04
3219,80,96.9,2018-11-05
3918,41,17.4,2019-03-11
4030,22,67.4,2019-03-11
2296,65,75.1,2018-04-30
3760,56,84.0,2019-03-11
5031,92,32.9,2019-12-23
931,30,80.1,2017-05-22
1481,9,2.8,2017-12-11
1716,12,69.3,2017-12-25
5093,99,61.6,2019-06-10
4023,1,24.6,2019-04-15
3475,30,11.4,2018-12-17
1213,35,90.4,2017-10-30
3658,69,94.3,2018-12-31
4939,30,92.2,2019-10-28
1477,8,8.5,2017-10-09
2522,69,94.2,2018-07-23
5237,28,35.7,2019-08-05
4917,115,79.1,2019-10-07
668,15,92.4,2017-05-08
1890,20,54.7,2018-02-12
1929,18,49.8,2018-01-15
5305,24,22.7,2019-06-03
5166,54,25.4,2019-05-27
5341,29,21.8,2020-01-13
3595,51,59.6,2018-12-17
3427,7,52.1,2018-12-24
1552,20,4.0,2018-01-01
3297,30,28.8,2018-12-10
4236,39,37.6,2019-04-22
4767,26,2.3,2019-11-25
5446,30,76.2,2020-01-13
4891,41,36.1,2019-11-18
852,8,94.6,2017-06-12
5339,35,47.4,2019-11-18
2139,68,58.5,2018-04-16
3895,14,12.2,2019-03-25
1845,12,33.3,2018-01-08
1999,36,42.1,2018-03-12
2998,59,20.3,2018-08-27
1626,0,32.3,2018-01-01
5515,47,72.9,2020-01-06
3604,95,67.0,2019-02-04
273,36,37.8,2017-03-13
5162,95,84.7,2019-07-22
761,7,23.8,2017-07-03
3935,39,33.5,2019-03-18
1114,64,47.4,2017-08-07
5225,69,17.7,2019-07-08
2440,21,8.8,2018-05-21
4986,62,6.3,2019-10-21
2487,32,68.3,2018-07-09
5324,4,21.1,2019-07-08
1955,20,27.8,2018-02-26
3105,5,55.7,2018-09-10
2584,36,39.1,2018-07-30
4381,93,33.8,2019-09-02
2463,30,53.8,2018-05-28
4655,41,70.1,2019-09-30
3501,40,62.4,2018-11-26
1289,39,28.7,2017-10-16
3491,56,52.7,2018-12-03
5340,67,29.6,2019-12-23
2000,31,70.0,2018-03-05
2524,45,18.7,2018-07-30
1191,2,22.2,2017-11-06
1550,12,63.7,2017-10-09
1329,56,91.4,2017-10-30
336,63,43.0,2017-04-03
5051,12,21.9,2019-11-04
5454,84,85.9,2019-11-25
1839,12,25.4,2017-12-11
2715,47,78.9,2018-07-02
5334,103,94.7,2019-12-09
2481,13,40.6,2018-06-18
4025,66,4.2,2019-04-08
1593,3,71.4,2017-11-20
3925,79,99.6,2019-03-18
325,3,99.5,2017-03-20
5218,23,2.1,2019-07-01
4682,3,9.7,2019-11-25
5093,21,30.5,2019-05-13
27,22,69.3,2018-02-19
63,9,92.7,2017-08-07
4898,3,89.6,2019-10-14
3314,31,70.4,2018-12-03
1201,29,22.6,2017-08-28
2397,40,28.0,2018-08-06
857,32,19.8,2017-07-17
3986,19,73.8,2019-04-01
1646,43,75.3,2017-12-18
3621,28,40.8,2018-12-24
3186,41,34.4,2018-10-01
2443,30,73.5,2018-06-11
5482,56,85.5,2019-11-25
2136,72,93.7,2018-03-19
2609,69,17.6,2018-07-16
2883,90,78.5,2018-08-13
2436,65,26.2,2018-04-30
3806,100,64.8,2019-02-04
1887,3,69.7,2018-01-08
5425,3,60.6,2020-01-06
3526,38,82.3,2019-01-07
700,38,43.3,2017-06-26
5409,88,44.8,2020-01-13
763,47,87.1,2017-07-03
4627,74,72.1,2019-09-02
5168,12,90.8,2019-07-15
4918,3,79.8,2019-11-11
1631,30,52.6,2017-11-20
3375,18,95.4,2018-12-10
5295,27,18.4,2019-07-22
2531,29,35.0,2018-06-11
2628,13,55.5,2018-07-30
946,60,59.6,2017-05-29
4442,39,62.2,2019-10-07
5125,23,27.2,2019-08-12
5094,110,59.4,2019-04-29
3474,73,9.3,2019-01-14
5095,3,87.3,2019-06-17
4513,56,50.4,2019-09-09
1644,33,78.8,2018-01-08
2298,9,43.9,2018-05-21
1447,6,91.9,2017-12-25
5022,35,68.2,2019-10-28
2555,3,34.5,2018-07-02
5483,46,36.7,2019-12-09
3536,100,42.5,2019-01-07
2272,1,25.6,2018-04-30
5225,47,36.0,2019-05-20
2907,90,79.6,2018-08-20
5180,85,27.2,2019-06-10
1072,49,88.3,2017-07-10
4222,57,92.1,2019-05-13
1588,48,32.1,2017-10-09
5253,85,96.5,2019-06-10
4732,3,50.4,2019-11-25
2352,43,17.9,2018-06-11
1476,15,58.4,2017-10-09
5571,108,99.1,2019-12-16
5208,104,4.2,2019-05-13
2252,36,10.0,2018-03-19
1671,68,64.3,2017-11-13
3556,30,30.9,2019-01-07
5414,10,25.1,2019-12-16
5321,69,71.8,2019-06-24
4955,79,46.9,2019-12-09
4801,30,32.0,2019-09-16
5476,57,8.1,2019-12-30
4209,38,13.8,2019-05-06
387,3,28.1,2017-03-27
2348,13,99.0,2018-05-28
3853,39,34.1,2019-03-11
1282,19,97.2,2017-11-06
3065,41,32.3,2018-09-17
2567,47,25.6,2018-06-11
5209,11,25.0,2019-08-05
1108,20,62.0,2017-09-04
2780,31,70.5,2018-08-27
1880,47,20.6,2017-12-25
2401,41,87.6,2018-05-28
2599,7,69.3,2018-07-30
359,51,62.3,2017-03-27
792,48,89.0,2017-06-05
5298,80,14.6,2019-06-24
3218,20,7.6,2018-10-22
3376,43,48.0,2018-11-19
1774,64,37.6,2018-01-01
4438,41,21.6,2019-07-29
4381,10,96.0,2019-09-09
3719,1,54.1,2019-01-21
3546,5,36.4,2019-01-21
393,51,67.8,2017-03-20
4342,109,59.7,2019-08-05
1513,22,98.3,2017-11-27
184,54,85.7,2017-03-20
2635,12,22.0,2018-06-18
895,5,95.3,2017-05-29
4176,41,82.4,2019-04-22
5223,79,24.4,2019-07-15
5490,5,98.6,2019-12-16
4692,52,97.7,2019-09-23
2130,36,60.0,2018-04-30
5126,33,67.1,2019-06-10
1680,48,45.3,2017-12-25
2594,24,86.5,2018-05-28
469,36,66.5,2017-03-13
4216,15,5.0,2019-04-08
4833,21,23.3,2019-10-28
2194,22,21.5,2018-04-23
2585,7,20.7,2018-07-23
3361,86,6.8,2018-11-19
5021,46,10.1,2019-12-16
4272,110,41.3,2019-07-01
2722,45,6.2,2018-09-17
2444,46,54.8,2018-06-04
4382,51,57.9,2019-08-26
2293,18,25.6,2018-04-09
3086,22,40.8,2018-10-22
5247,41,77.8,2019-07-22
3834,51,96.6,2019-03-18
4221,22,97.9,2019-05-27
3865,73,66.0,2019-03-11
5552,1,13.0,2019-12-16
2872,32,67.7,2018-08-20
5148,14,60.0,2019-06-17
396,7,74.8,2017-05-01
1355,31,86.8,2017-10-09
3249,26,15.3,2018-10-22
797,49,1.6,2017-06-12
2537,9,71.6,2018-07-09
3076,12,52.7,2018-10-15
4834,46,3.2,2019-09-30
3915,29,46.0,2019-04-08
2902,81,97.4,2018-08-20
1656,39,64.3,2017-12-18
5377,8,20.7,2019-12-16
2571,51,82.7,2018-06-18
4453,65,31.0,2019-09-23
4217,36,41.1,2019-06-03
4582,89,49.3,2019-10-07
3299,59,44.8,2018-11-19
5367,93,17.2,2019-12-23
2173,50,55.3,2018-04-30
2905,21,82.1,2018-09-03
2982,2,7.0,2018-09-17
1076,46,67.5,2017-09-25
3644,19,19.3,2018-12-31
456,59,93.8,2017-03-13
2373,22,43.9,2018-04-23
5220,54,67.2,2019-07-15
1951,30,29.3,2018-01-22
2843,8,74.9,2018-07-23
5528,106,28.8,2019-11-18
3987,18,39.6,2019-05-13
1730,22,84.6,2018-01-01
4263,39,99.8,2019-07-29
790,12,69.6,2017-05-08
5207,48,20.4,2019-05-20
824,59,32.6,2017-06-05
5248,101,42.0,2019-06-03
1470,30,76.8,2017-11-27
3570,5,74.4,2019-01-14
1933,21,81.0,2018-03-05
2444,30,11.7,2018-07-16
2945,75,39.9,2018-10-08
2954,61,65.3,2018-08-27
1505,22,75.9,2017-10-30
2504,46,79.3,2018-05-28
5195,26,51.1,2019-05-13
4731,1,30.0,2019-10-14
2388,53,54.6,2018-05-14
4212,74,30.1,2019-07-01
5207,72,43.0,2019-05-06
1595,46,27.0,2017-12-11
148,18,36.7,2017-05-01
5180,51,49.6,2019-04-29
5304,100,67.5,2019-08-26
5304,94,37.3,2019-07-22
655,3,46.6,2017-04-10
4939,3,24.6,2019-10-28
1933,21,23.9,2018-03-19
3917,41,68.6,2019-03-11
1527,47,78.8,2017-11-20
1196,16,9.1,2017-08-14
3339,7,70.1,2018-10-15
3354,3,40.0,2018-10-22
454,21,4.2,2017-03-27
4132,93,75.1,2019-04-15
1561,47,81.7,2017-10-23
2876,86,50.8,2018-09-17
1401,59,1.3,2017-12-18
2077,62,91.1,2018-05-07
5158,53,65.9,2019-07-01
4036,18,67.8,2019-03-25
5251,66,60.3,2019-07-22
3265,45,59.9,2018-11-05
5174,50,9.2,2019-05-06
2668,75,59.7,2018-06-18
3044,51,57.9,2018-10-01
1652,73,44.1,2017-11-20
210,33,59.0,2017-08-14
4620,18,9.5,2019-09-09
2527,45,45.6,2018-06-18
4578,36,36.7,2019-08-26
4227,12,42.6,2019-05-20
431,13,95.4,2017-04-24
412,3,65.3,2017-05-01
845,46,91.9,2017-06-19
2998,8,43.3,2018-09-03
1505,27,35.2,2017-10-23
406,12,6.7,2017-05-01
3507,40,63.4,2019-02-11
2330,29,91.6,2018-05-28
5344,76,60.4,2019-12-30
1506,8,65.4,2017-10-30
2421,54,28.5,2018-05-28
5298,66,92.4,2019-07-08
402,10,30.6,2017-04-03
5247,22,22.5,2019-07-08
4050,74,85.7,2019-03-11
4176,107,11.8,2019-07-01
863,2,98.1,2017-06-12
978,59,1.3,2017-06-12
5247,19,64.2,2019-07-29
5137,75,27.6,2019-04-29
5168,73,80.7,2019-06-10
4163,65,44.4,2019-06-10
1681,13,61.3,2017-12-04
2702,40,48.9,2018-09-03
2338,29,29.7,2018-06-04
3970,19,76.4,2019-04-22
5292,63,9.9,2019-07-15
1115,28,49.4,2017-09-11
2597,3,26.5,2018-08-06
2445,3,38.0,2018-06-18
5134,75,39.6,2019-07-29
848,27,70.7,2017-07-17
2828,7,9.3,2018-09-17
4977,80,21.8,2019-11-04
762,54,59.4,2017-06-26
4585,35,99.7,2019-08-19
989,20,38.6,2017-06-19
4654,67,29.1,2019-09-23
5133,62,53.0,2019-04-29
960,1,24.0,2017-06-05
4031,33,46.2,2019-03-11
3440,83,26.4,2018-12-24
5339,64,6.1,2019-12-23
3164,21,78.3,2018-10-08
1508,69,64.6,2017-11-27
3489,39,77.9,2018-11-26
2391,30,34.7,2018-05-07
949,6,95.0,2017-06-26
653,43,30.3,2017-07-24
5104,2,31.7,2019-06-03
5339,121,84.8,2019-12-30
3914,31,47.8,2019-04-15
2910,16,50.1,2018-09-24
4170,74,28.5,2019-06-03
3169,46,34.5,2018-09-24
421,46,20.4,2017-04-10
4213,59,59.4,2019-04-29
627,3,34.8,2017-06-26
1671,41,89.2,2017-10-30
130,59,72.9,2017-06-19
1233,64,32.5,2017-10-23
3701,16,86.9,2019-02-18
3864,3,51.3,2019-03-18
471,57,38.6,2017-05-29
3571,13,5.8,2018-12-24
3984,12,60.1,2019-04-01
2436,3,70.8,2018-06-04
615,48,36.0,2017-05-15
1239,69,28.6,2017-09-04
297,49,10.7,2017-02-13
4525,65,35.4,2019-09-30
2118,15,7.8,2018-04-09
4921,47,17.2,2019-11-18
3621,20,9.9,2019-01-07
2296,10,42.8,2018-04-30
1663,47,29.0,2017-12-11
1531,6,42.3,2017-11-20
2399,6,13.4,2018-05-28
996,64,88.4,2017-08-28
3877,80,31.7,2019-04-01
3870,13,78.1,2019-04-08
5212,82,4.6,2019-06-10
4999,96,90.7,2019-10-14
859,4,82.5,2017-06-19
2660,13,65.3,2018-07-30
2541,3,61.0,2018-07-02
3012,49,36.8,2018-10-15
5364,75,1.1,2019-12-30
281,2,54.7,2017-03-13
4493,104,74.4,2019-07-22
5112,23,21.6,2019-05-27
2435,54,21.9,2018-06-04
1417,57,35.8,2017-11-20
3923,35,6.1,2019-04-15
3297,15,64.0,2018-10-29
3785,56,34.0,2019-03-11
5394,12,11.8,2019-11-25
3012,28,40.5,2018-09-10
396,18,11.8,2017-03-06
3214,40,87.8,2019-02-25
837,47,83.8,2017-06-19
866,24,18.8,2017-07-31
4163,93,78.5,2019-06-03
2026,35,42.5,2018-02-12
4851,39,99.3,2019-09-23
5545,68,82.5,2020-02-17
4223,12,30.9,2019-04-29
2421,45,49.7,2018-05-14
2588,49,98.9,2018-06-11
3988,90,62.8,2019-04-08
5466,12,47.2,2019-11-18
3505,79,86.8,2019-01-14
3036,65,73.8,2018-10-08
1780,16,76.4,2017-12-25
5309,39,34.9,2019-07-29
2913,50,18.0,2018-10-29
3388,22,23.7,2018-12-17
1834,41,72.8,2017-12-25
5031,52,63.0,2019-11-11
5233,13,16.4,2019-07-22
2712,31,20.6,2018-07-02
2038,86,2.8,2018-07-16
2614,73,4.7,2018-06-25
5085,81,88.5,2019-05-06
2651,90,53.5,2018-08-13
589,0,54.2,2017-08-21
1167,15,72.9,2017-09-11
4780,19,26.3,2019-10-14
1663,43,20.3,2017-12-11
4277,80,26.1,2019-06-10
2922,79,36.6,2018-09-10
5212,39,54.7,2019-06-17
2149,29,63.9,2018-02-26
3030,66,93.1,2018-09-24
4680,39,25.3,2019-11-11
3719,51,71.4,2019-02-18
2495,12,26.5,2018-07-02
2225,43,96.0,2018-03-26
4775,41,27.7,2019-09-23
977,22,16.0,2017-10-30
3114,47,69.3,2018-10-29
5031,3,86.1,2019-12-16
5332,18,46.5,2019-11-25
1999,28,8.7,2018-04-16
5410,40,48.8,2019-12-16
2296,20,4.9,2018-04-23
5245,4,37.7,2019-08-12
2685,43,12.6,2018-06-18
5318,100,10.4,2019-08-12
545,36,56.3,2017-05-15
4741,93,61.2,2019-09-16
3135,46,14.9,2018-10-08
1530,47,7.2,2017-11-06
3012,10,68.2,2018-11-05
639,29,45.4,2017-05-22
3918,7,81.1,2019-02-18
5311,95,8.9,2019-07-22
1196,9,75.1,2017-09-11
3277,5,32.6,2018-10-15
3109,21,4.9,2018-09-24
941,9,91.6,2017-07-10
5113,2,16.0,2019-06-10
5270,8,58.6,2019-07-15
5458,69,15.1,2019-12-16
5574,41,40.7,2020-02-10
2361,65,59.9,2018-06-25
2407,18,50.3,2018-06-04
1911,64,54.5,2018-01-22
1996,0,24.3,2018-04-02
5421,75,6.9,2019-12-16
5093,57,48.7,2019-04-29
1185,57,21.3,2017-09-18
649,56,54.6,2017-04-10
4976,46,61.7,2019-12-16
4999,21,71.6,2019-10-28
1449,54,80.3,2017-09-25
1730,3,10.7,2018-01-01
5532,90,16.6,2019-12-16
1300,30,79.1,2017-10-23
5432,14,44.1,2019-12-30
4513,31,16.9,2019-08-26
4611,63,23.5,2019-08-19
1936,26,28.7,2018-02-05
2668,4,88.0,2018-06-25
2785,16,41.6,2018-08-27
3908,4,12.9,2019-04-08
4660,35,25.9,2019-09-02
2045,12,27.1,2018-02-19
2168,31,99.5,2018-04-16
2952,77,13.4,2018-09-17
5397,15,36.8,2020-01-13
4335,85,19.1,2019-08-12
3343,10,17.9,2018-10-29
4292,27,60.6,2019-06-17
1612,29,22.0,2018-01-01
3481,5,17.9,2018-12-17
1619,4,4.1,2017-12-04
1310,12,45.7,2017-09-25
4933,19,69.7,2019-11-04
825,20,29.2,2017-06-05
3406,2,15.3,2018-10-29
1090,29,28.8,2017-07-31
5118,50,53.9,2019-04-29
2421,2,33.9,2018-04-23
861,47,75.7,2017-06-12
5577,15,65.2,2020-01-06
2666,68,58.3,2018-07-30
5079,82,29.5,2019-11-11
1979,31,98.8,2018-04-09
4646,63,80.0,2019-09-02
4088,1,33.7,2019-05-13
4132,57,51.6,2019-06-17
943,4,55.4,2017-07-17
3974,32,85.2,2019-03-25
2771,16,73.6,2018-09-17
4212,27,22.8,2019-05-13
1849,6,64.9,2017-12-18
4382,21,84.8,2019-08-19
3333,84,86.6,2018-10-29
3646,41,99.1,2019-01-14
5329,28,18.2,2019-06-03
4744,29,65.6,2019-09-16
4330,36,27.5,2019-08-05
3752,29,46.4,2019-03-04
1664,46,76.0,2018-01-15
5130,74,43.2,2019-07-08
4024,99,36.6,2019-03-11
2828,41,81.3,2018-10-01
1202,24,48.1,2018-01-15
5294,43,29.7,2019-05-27
763,4,41.9,2017-07-10
4026,82,56.2,2019-03-25
2205,60,76.7,2018-05-14
3699,72,68.1,2019-01-28
4211,4,16.8,2019-05-27
4050,40,73.7,2019-05-06
447,19,34.8,2017-04-17
2223,40,81.4,2018-04-09
1023,35,33.6,2017-07-17
5338,36,41.7,2019-10-28
1447,58,62.3,2017-10-30
1908,30,8.8,2018-03-12
3174,40,5.0,2018-09-17
3697,2,13.3,2019-03-04
5192,30,57.9,2019-07-01
5079,89,35.4,2019-11-04
4804,77,99.4,2019-10-28
3870,16,89.2,2019-05-06
1739,19,66.8,2017-11-27
1679,2,5.5,2017-12-25
1411,51,58.6,2017-09-25
3472,65,51.1,2018-11-19
5279,75,40.2,2019-07-01
5125,46,63.1,2019-06-24
861,22,19.5,2017-05-29
585,10,18.9,2017-06-19
828,18,43.4,2017-07-24
4872,1,97.0,2019-10-21
3699,57,63.1,2019-03-11
2663,73,82.9,2018-06-25
941,54,6.3,2017-06-19
3354,31,57.7,2018-12-03
5114,18,38.7,2019-07-15
5038,106,23.3,2019-11-04
3764,29,93.4,2019-03-25
1427,64,97.1,2017-10-09
2508,39,1.4,2018-07-16
4325,85,11.9,2019-06-17
3865,13,43.5,2019-04-15
2410,36,63.0,2018-05-14
1295,42,60.3,2017-10-09
948,21,6.0,2017-07-31
802,42,4.7,2017-05-15
3699,16,34.6,2019-03-11
738,46,5.9,2017-05-29
4280,22,29.6,2019-08-05
2541,29,54.5,2018-07-16
1395,39,54.8,2017-10-02
1382,47,61.2,2017-10-23
2034,12,48.3,2018-03-26
4616,84,30.4,2019-09-23
5247,67,30.2,2019-07-15
2635,31,24.8,2018-08-13
1425,56,87.2,2017-11-06
4717,18,24.7,2019-11-25
1808,18,85.5,2017-12-25
3350,12,76.5,2018-10-22
4325,72,39.2,2019-07-15
4762,88,36.9,2019-12-02
5382,46,46.4,2019-11-25
2998,32,42.1,2018-10-08
3712,30,46.8,2019-02-04
2513,36,78.6,2018-06-11
4105,31,41.4,2019-05-06
1586,61,82.9,2018-01-01
3932,77,6.1,2019-04-01
4844,76,58.7,2019-12-23
3148,6,25.6,2018-09-17
4493,18,40.8,2019-08-26
2925,3,85.7,2018-09-24
877,35,30.6,2017-06-19
4822,30,26.7,2019-11-11
2495,48,79.2,2018-06-04
5368,80,18.4,2019-10-28
1908,18,21.8,2018-01-22
1470,39,34.9,2017-10-30
908,7,84.5,2017-07-24
2593,3,59.7,2018-06-25
1646,73,73.9,2017-12-25
1782,46,5.9,2018-02-05
5247,7,31.7,2019-06-17
1586,62,36.0,2017-11-13
5279,65,83.4,2019-06-10
1280,63,10.2,2017-10-30
4525,67,86.7,2019-09-09
2140,36,70.2,2018-05-21
4074,104,26.0,2019-04-29
1455,68,66.4,2017-10-30
3192,80,59.4,2018-11-05
1619,54,48.0,2017-12-11
4582,89,40.6,2019-09-16
4203,95,55.2,2019-07-08
4362,76,8.4,2019-08-05
5143,53,73.2,2019-07-01
4439,7,6.9,2019-08-19
820,56,41.2,2017-05-22
2624,50,55.1,2018-07-16
2207,57,42.0,2018-03-26
4045,80,61.9,2019-05-06
1574,20,89.4,2017-11-20
4626,89,31.1,2019-09-30
2476,84,55.6,2018-06-18
898,27,53.0,2017-07-10
2471,40,62.4,2018-05-07
258,10,98.9,2017-04-24
4848,100,78.3,2019-09-30
259,47,98.1,2017-04-03
1233,41,95.9,2017-10-16
2668,14,32.7,2018-07-09
4461,12,99.6,2019-08-19
4951,7,97.7,2019-11-18
3123,18,36.1,2018-10-08
5570,47,68.9,2020-01-20
5300,104,14.9,2019-07-29
5485,45,9.5,2020-01-20
1749,12,97.0,2018-02-05
4313,41,90.6,2019-08-12
936,38,66.1,2017-07-10
3011,4,36.8,2018-10-01
5211,22,48.9,2019-06-03
2173,40,18.2,2018-05-07
2594,63,66.7,2018-06-11
4806,90,91.4,2019-10-28
5191,12,7.4,2019-07-01
2169,35,69.6,2018-05-14
2880,51,56.3,2018-08-27
5252,88,48.1,2019-09-02
3915,48,66.4,2019-03-25
1116,54,8.0,2017-08-07
2925,64,5.7,2018-10-01
4212,36,59.7,2019-04-29
5445,49,87.0,2019-12-30
1729,73,31.6,2017-12-11
3758,22,66.2,2019-01-14
1514,57,96.3,2017-11-06
3051,69,88.7,2018-10-01
5099,81,7.4,2019-06-24
2524,68,78.9,2018-07-16
2480,64,51.8,2018-06-18
2043,30,60.8,2018-02-05
5094,15,32.0,2019-05-20
1999,10,26.5,2018-04-09
5162,64,1.6,2019-05-06
5529,46,11.3,2020-02-03
2620,22,59.7,2018-07-02
5316,51,56.1,2019-06-03
1550,19,85.4,2017-11-20
5127,16,37.8,2019-07-08
4215,31,78.2,2019-04-29
3835,80,8.5,2019-01-28
1546,68,9.4,2017-11-27
3271,81,95.3,2018-11-19
4439,28,35.4,2019-09-16
1031,36,47.6,2017-07-17
2491,0,42.0,2018-06-25
2335,5,53.7,2018-04-23
4041,3,64.4,2019-05-13
3497,3,47.9,2018-11-26
4245,48,71.4,2019-08-19
683,15,33.1,2017-07-10
4951,115,2.9,2019-10-14
4165,18,80.0,2019-05-13
1764,13,25.3,2017-12-04
2573,84,15.0,2018-07-02
1572,10,26.3,2017-10-23
2585,39,15.1,2018-06-25
2449,15,18.5,2018-07-02
3846,31,39.2,2019-03-11
783,30,6.6,2017-07-03
5282,90,99.1,2019-07-08
1279,36,8.6,2017-10-02
1032,54,16.4,2017-07-31
1838,46,20.8,2017-12-11
4164,10,29.7,2019-07-08
1520,31,64.3,2017-12-04
4042,29,52.7,2019-05-20
2435,62,72.6,2018-04-30
1617,28,46.8,2017-10-23
4111,29,49.7,2019-04-15
4975,12,30.0,2019-11-25
644,62,76.0,2017-06-12
372,45,48.3,2017-08-21
4763,36,10.5,2019-11-04
3698,82,76.2,2019-01-07
5244,48,55.0,2019-07-29
2403,51,18.3,2018-04-30
758,1,89.5,2017-05-22
2422,56,22.7,2018-07-09
3611,72,65.3,2019-01-14
3213,4,65.6,2018-12-03
1651,59,29.2,2018-01-22
5498,40,92.6,2020-01-13
1448,46,14.9,2017-10-16
2541,48,58.8,2018-05-28
4852,89,65.8,2019-10-14
1535,43,29.2,2017-12-11
782,12,84.3,2017-08-07
5330,56,47.9,2019-07-29
3376,29,55.2,2018-12-10
5356,43,36.0,2019-10-28
5247,56,12.9,2019-06-03
4038,30,36.3,2019-04-22
1154,40,66.5,2017-11-20
3595,20,73.6,2019-01-21
5366,8,35.5,2019-12-02
2566,73,99.8,2018-06-04
703,25,86.5,2017-07-03
1655,36,96.5,2018-01-22
5426,104,87.6,2019-11-18
341,30,31.3,2017-04-10
2659,68,43.1,2018-06-11
2848,9,73.1,2018-08-13
5396,21,3.3,2019-12-09
3487,29,74.6,2018-12-17
3534,65,44.6,2019-01-14
2591,54,14.0,2018-06-18
5563,82,75.7,2019-12-02
